email,first_name,website,ref_url,provider,valid_mx
info@helppli.com,Helppli,https://helppli.com,https://scribtly.com/ref/a8043ff3e71b1feee9fe2e204525cb11,Google Workspace,yes
info@pixelstrikecreative.com,Pixelstrike,https://pixelstrikecreative.com,https://scribtly.com/ref/9f48c1c7b7b7607e194311e37da581ac,Google Workspace,yes
info@webologyworld.com.au,Webology,https://webologyworld.com.au,https://scribtly.com/ref/6c7ed26907b7e4d0c5b338ad7d2c10de,Google Workspace,yes
info@goldtooth.com,Goldtooth,https://goldtooth.com,https://scribtly.com/ref/f5e020e573045af7340205946607da59,Google Workspace,yes
info@jamstackvietnam.com,JAMstack,https://jamstackvietnam.com,https://scribtly.com/ref/86a8e25658438f92ad9dfe9929375a9c,Google Workspace,yes
contact@avalanchegr.com,Avalanche,https://avalanchegr.com,https://scribtly.com/ref/27cdb03acad1074dd06a65aeb1e82b0c,Google Workspace,yes
info@masdigitalconsulting.com,Mas,https://masdigitalconsulting.com,https://scribtly.com/ref/86d36f7db1b8d9074693cfb91c8bf875,Google Workspace,yes
info@agency50.com,Agency,https://agency50.com,https://scribtly.com/ref/829600113316f5b47638b81d9bde80cc,Google Workspace,yes
hello@digitalscouts.co,Digitalscouts,https://digitalscouts.co,https://scribtly.com/ref/028b8485396a34714cba41577535c0bf,Google Workspace,yes
sales@bluesoftwebsites.com,BlueSoft,https://bluesoftwebsites.com,https://scribtly.com/ref/6b873f6d5976a2a1f68dc7e205a01ebb,Google Workspace,yes
info@visioneight.co.uk,VisionEight,https://visioneight.co.uk,https://scribtly.com/ref/e22a90d262d9d6354a7797b2868960e9,Google Workspace,yes
info@video-impression.com,Video,https://video-impression.com,https://scribtly.com/ref/6f3cce7af3f1b95ae139c95253a3bf71,Google Workspace,yes
info@coltconcepts.com,Colt,https://coltconcepts.com,https://scribtly.com/ref/fe08848fd907ec9d64562a7c0af690ce,Google Workspace,yes
info@tribe-spark.com,Tribe,https://tribe-spark.com,https://scribtly.com/ref/de536a6de35bffcb2cddf0695a81759c,Google Workspace,yes
info@digitalrebelmarketing.com,Digital,https://digitalrebelmarketing.com,https://scribtly.com/ref/61c3e4c4a318e1602ef3ea3f1d2a8cbc,Custom / Other,yes
info@dentalmarketingexpert.co.uk,Dental,https://dentalmarketingexpert.co.uk,https://scribtly.com/ref/b6ccc2a769dc893727ea5500a5cba258,Custom / Other,yes
info@purei.com,PUREi,https://purei.com,https://scribtly.com/ref/ef5e83b1023515119e6f776c765bc63d,Google Workspace,yes
info@lagompack.com,Lagom,https://lagompack.com,https://scribtly.com/ref/651366c25c050830914fc01ac71445a8,Google Workspace,yes
info@vaimo.com,Vaimo,https://vaimo.com,https://scribtly.com/ref/8c5e67383abe64d29bd80b64869d29d1,Google Workspace,yes
sales@commonplaces.com,CommonPlaces,https://commonplaces.com,https://scribtly.com/ref/0d8e451b53fc40589221b84b0509bfcd,Google Workspace,yes
info@raisedmediaco.com,Raised,https://raisedmediaco.com,https://scribtly.com/ref/24e1a08c4d1401d3bd0d28ab623837de,Google Workspace,yes
hello@disruptiveda.com,Disruptive,https://disruptiveda.com,https://scribtly.com/ref/84c7beb3ba5d4b89abc3332a8b57beb7,Google Workspace,yes
sales@clashcopy.ca,Clash,https://clashcopy.ca,https://scribtly.com/ref/68e2afae46ed0d736bbd5c1de989dc08,Microsoft 365,yes
info@brandsthatpunch.com,Punch®,https://brandsthatpunch.com,https://scribtly.com/ref/3010924af5f911c61d40df5a21728117,Google Workspace,yes
info@askusforanything.com,gang&lani,https://askusforanything.com,https://scribtly.com/ref/7b8f08c718056d8ad055cc7d645c20b9,Custom / Other,yes
hello@adalystic.com,Adalystic,https://adalystic.com,https://scribtly.com/ref/5ff14f76e58cfa888832b042f430f56a,Google Workspace,yes
info@rankvise.com,Rankvise,https://rankvise.com,https://scribtly.com/ref/1161b1eb78611850f0a037c6ad3e2aad,Custom / Other,yes
hello@getaelionix.com,AELIONIX,https://getaelionix.com,https://scribtly.com/ref/6b6596098d40179fe783751411a4d42c,Custom / Other,yes
hello@formragency.com,Formr,https://formragency.com,https://scribtly.com/ref/0569ccda0d0241b40aefbb877dac98ef,Google Workspace,yes
info@leadflow.nyc,Leadflow,https://leadflow.nyc,https://scribtly.com/ref/dc665062eee935081a308365c4ec072d,Google Workspace,yes
info@idm-media.com,IDM,https://idm-media.com,https://scribtly.com/ref/374330ade3f50e1cd2670d5776380b74,Custom / Other,yes
contact@wearema.co.uk,ma,https://wearema.co.uk,https://scribtly.com/ref/84a23c59801106c7bf34335659dd682e,Microsoft 365,yes
info@cooperativecomputing.com,Cooperative,https://cooperativecomputing.com,https://scribtly.com/ref/f94ec2498385cc1bdc79a7f07b8ced6c,Microsoft 365,yes
info@metrix.com.au,Metrix,https://metrix.com.au,https://scribtly.com/ref/cc542433201d1b3d31e6bfa3ebc4f5eb,Google Workspace,yes
info@mountaintopwebdesign.com,Mountaintop,https://mountaintopwebdesign.com,https://scribtly.com/ref/883799883f580257696a86b14b589d66,Microsoft 365,yes
info@withtinkerdigital.com,Tinker,https://withtinkerdigital.com,https://scribtly.com/ref/3066439e94d92d1ceea4884af6bed77d,Custom / Other,yes
team@quickads.ai,Quickads,https://quickads.ai,https://scribtly.com/ref/6139128423369e29c4f3730b26ae4e25,Google Workspace,yes
info@laboutique.agency,La,https://laboutique.agency,https://scribtly.com/ref/8bd414de6743a562990bf99442a7c1a2,Custom / Other,yes
team@lilagents.com,lilAgents,https://lilagents.com,https://scribtly.com/ref/6c2280b8023b9d84faa859b3b592a7b0,Google Workspace,yes
info@adtrak.co.uk,Adtrak,https://adtrak.co.uk,https://scribtly.com/ref/4a4f619d4f392c3bdafc06962d345a9f,Google Workspace,yes
info@indicaweb.it,Indicaweb,https://indicaweb.it,https://scribtly.com/ref/9bdffbf89cf01b1521eefea8bf68615f,Custom / Other,yes
team@wondermakers.digital,Wonder,https://wondermakers.digital,https://scribtly.com/ref/b52dbb0f07fb59744d96e7d289f80e56,Google Workspace,yes
info@provic.lv,ProVic,https://provic.lv,https://scribtly.com/ref/d8cbf65120c3a4d267ab8a1397a04b4e,Custom / Other,yes
info@codiant.com,Codiant,https://codiant.com,https://scribtly.com/ref/e6378a7bd63cfcd94fcbb8f1c96e92a7,Microsoft 365,yes
info@digitalseniority.com,Digital,https://digitalseniority.com,https://scribtly.com/ref/ab3b98a9a21aa342183f3fb315085073,Google Workspace,yes
info2@sotaventomedios.com,Sotavento,https://sotaventomedios.com,https://scribtly.com/ref/345a2ec202acfdaacbd1d913e5567ab7,Custom / Other,yes
hello@wearecovalent.com,Covalent,https://wearecovalent.com,https://scribtly.com/ref/300ef03e6278cd2b122eec8bc88191aa,Google Workspace,yes
contact@cicormarketing.com,CICOR,https://cicormarketing.com,https://scribtly.com/ref/5010244fe9a3b61e2fe38264f8b48a0d,Microsoft 365,yes
info@bild-studio.com,Bild,https://bild-studio.com,https://scribtly.com/ref/4cf4f1fa6bacfd97220c9632a7f960db,Google Workspace,yes
info@tomkinconsults.com,TomKin,https://tomkinconsults.com,https://scribtly.com/ref/9b5eb1a51c7dbed0d3b443e9456ed149,Custom / Other,yes
hello@squaredot.agency,Squaredot,https://squaredot.agency,https://scribtly.com/ref/32cabc009c87ad9679e95086ca827c12,Google Workspace,yes
contact@brand-activator.eu,Brand,https://brand-activator.eu,https://scribtly.com/ref/a5966f16811b5b8d9074a5267a7a0a21,Google Workspace,yes
info@m2o.ca,M2O,https://m2o.ca,https://scribtly.com/ref/8f6615b4d0b1c9663bb334d3a23bf1ee,Google Workspace,yes
hello@nioma.ca,Nioma,https://nioma.ca,https://scribtly.com/ref/a4e3d40973d28129719c844b9eb8f4a6,Google Workspace,yes
info@mindlink.digital,Mindlink,https://mindlink.digital,https://scribtly.com/ref/acda3212dda1dd1d101d95e3dbde1310,Google Workspace,yes
info@rjp.design,RJP.design,https://rjp.design,https://scribtly.com/ref/4c30d36dd8766fb2c25db1f220ee73de,Google Workspace,yes
rob@mixedhanded.com,Mixed,https://mixedhanded.com,https://scribtly.com/ref/ab464deb8780b81d9be1dc6a6b938b85,Google Workspace,yes
info@vaynermedia.com,Vayner,https://vaynermedia.com,https://scribtly.com/ref/ef50c1276032e708f2baca6c026b457b,Custom / Other,yes
info@welbyconsulting.com,Welby,https://welbyconsulting.com,https://scribtly.com/ref/a0c593146f397ac22509ad7abef66fc2,Google Workspace,yes
info@thinkstrategic.com,StrategicMarketing,https://thinkstrategic.com,https://scribtly.com/ref/8f3b1b8dc886a38512d9f8393d994c02,Google Workspace,yes
hello@newward.com,NewWard,https://newward.com,https://scribtly.com/ref/db2b772098dd87aa4e6fb986f437717f,Google Workspace,yes
info@alanizmarketing.com,Alaniz,https://alanizmarketing.com,https://scribtly.com/ref/2d269565f4458d958e4b029d1adfa134,Google Workspace,yes
info@whale.co.il,Whale,https://whale.co.il,https://scribtly.com/ref/fec1fdf2074ce3b0ab8ceb8ed1557210,Google Workspace,yes
info@edgespacemktg.com,EdgeSpace,https://edgespacemktg.com,https://scribtly.com/ref/224495c8e8fd4771a243d16556928171,Google Workspace,yes
info@intactdia.com,Intactdia,https://intactdia.com,https://scribtly.com/ref/7f54a8c910220a6ba9cc4e1b7c4aee22,Google Workspace,yes
info@nextlevel.global,Next,https://nextlevel.global,https://scribtly.com/ref/ea207a0fd872911eab81ce4c47b2f368,Google Workspace,yes
hello@adssciences.com,AdsSciences,https://adssciences.com,https://scribtly.com/ref/d62cf3389e3dc6f3328794acfd9eeb6b,Google Workspace,yes
im@imdigitalagency.com,Interactive,https://imdigitalagency.com,https://scribtly.com/ref/7979134216f1530935b47fdef43f4754,Custom / Other,yes
info@snapifymarketing.com,Snapify,https://snapifymarketing.com,https://scribtly.com/ref/87185edbda6437046b37466cbf392283,Google Workspace,yes
design@themaltinghouse.co.uk,The,https://themaltinghouse.co.uk,https://scribtly.com/ref/e9071a0e54b3f124106c0ebcc25fe962,Microsoft 365,yes
contato@volant.com.br,Volant,https://volant.com.br,https://scribtly.com/ref/7db3c0ad796820ab2fc4c69f5e55243b,Custom / Other,yes
hello@rightmedia.ae,Right,https://rightmedia.ae,https://scribtly.com/ref/ee5250edb01dc9943d1212b0d10242f3,Google Workspace,yes
info@digitalwebmiami.com,DigitalWeb,https://digitalwebmiami.com,https://scribtly.com/ref/b7cb9f0d94cf8e49531c826e2fe3b9e9,Google Workspace,yes
info@kompagnon.eu,KOMPAGNON,https://kompagnon.eu,https://scribtly.com/ref/5dd317784f9cabba65929f3e83200d91,Custom / Other,yes
info@globalmedicalcommunications-gmc.com,Global,https://globalmedicalcommunications-gmc.com,https://scribtly.com/ref/633f65f7c6c459eb7d4eb48963f96814,Google Workspace,yes
info@halcyontek.com,Halcyon,https://halcyontek.com,https://scribtly.com/ref/4b3c221afd37f60e7e0fac34d4ec6dba,Google Workspace,yes
info@appverticals.com,AppVerticals,https://appverticals.com,https://scribtly.com/ref/b2562a4e9e44b2a7ffc87bf3dfa89080,Google Workspace,yes
info@trafficandbridges.com,Traffic,https://trafficandbridges.com,https://scribtly.com/ref/2086b594e3bee7e371688ff70c31af5f,Google Workspace,yes
info@integrafilms.ca,Integra,https://integrafilms.ca,https://scribtly.com/ref/46e34d37d9049d45db4ccbfce1b4aad1,Google Workspace,yes
info@ideastreammarketing.com,Idea,https://ideastreammarketing.com,https://scribtly.com/ref/86f2bb4d086b0e582860d80e1e819090,Google Workspace,yes
info@embermediahi.com,Ember,https://embermediahi.com,https://scribtly.com/ref/c25681c9832392386689790ea07fbe21,Google Workspace,yes
hello@designprintdigital.com,Far'n'Beyond,https://designprintdigital.com,https://scribtly.com/ref/affd9fd49bd4cd623268b5498157a29f,Custom / Other,yes
dream@himmat.media,Himmat,https://himmat.media,https://scribtly.com/ref/7cc9ff5e329e3e72580cdb6063e10842,Google Workspace,yes
contact@bytezeroinc.com,Bytezero,https://bytezeroinc.com,https://scribtly.com/ref/e4562db01a50799e8471307a9a2558c5,Google Workspace,yes
info@typebstudio.com,Type,https://typebstudio.com,https://scribtly.com/ref/957eba1420075ac42085ad4bc5a99e51,Google Workspace,yes
contact@localvisibility.com,Local,https://localvisibility.com,https://scribtly.com/ref/9d1527d5f329dcad8294afaa7bd78461,Google Workspace,yes
info@digitalposition.com,Digital,https://digitalposition.com,https://scribtly.com/ref/9151e1d71a7311fb6f430252fae6d232,Microsoft 365,yes
info@aletheia.com,Aletheia,https://aletheia.com,https://scribtly.com/ref/20d362772298f83c93caef7905f882d6,Custom / Other,yes
hello@realagency.co.uk,Real,https://realagency.co.uk,https://scribtly.com/ref/885731dc50828154963695534ad87d89,Google Workspace,yes
info@thedigitalcauldron.com,The,https://thedigitalcauldron.com,https://scribtly.com/ref/846dfcda4893f83c9c6998988080bcfc,Google Workspace,yes
hello@kanukadigital.com,Kanuka,https://kanukadigital.com,https://scribtly.com/ref/636cc717185fc6f70f97885252a73bf5,Google Workspace,yes
info@revenx.com,Revenx,https://revenx.com,https://scribtly.com/ref/7d91bc4621423db58b1a5ac52415a6df,Google Workspace,yes
info@flagshipdm.com,Flagship,https://flagshipdm.com,https://scribtly.com/ref/daa20bf90f6594ab24a3266455cbea98,Google Workspace,yes
info@gcc-marketing.com,GCC,https://gcc-marketing.com,https://scribtly.com/ref/fb149b7b88f3a61ea385a2cfed23245f,Custom / Other,yes
info@popskullchicago.com,Popskull,https://popskullchicago.com,https://scribtly.com/ref/b673611f5bebc9794736198e075a4e35,Google Workspace,yes
info@rebelgail.com,Rebel,https://rebelgail.com,https://scribtly.com/ref/6c005a100bbded68a240019c6f84049c,Microsoft 365,yes
hello@futuremanagement.me,FutureManagement,https://futuremanagement.me,https://scribtly.com/ref/82de17d9091f1e3cbd03a7698508fa4d,Custom / Other,yes
info@wearecreativecoffee.com,Creative,https://wearecreativecoffee.com,https://scribtly.com/ref/239fb813d0a2cc43829225a50ed3c84d,Google Workspace,yes
team@mysourcedigitalmarketing.com,MySource,https://mysourcedigitalmarketing.com,https://scribtly.com/ref/df76cd36a18a2e021082f87a4266c036,Custom / Other,yes
info@kampp.org,KAMPP,https://kampp.org,https://scribtly.com/ref/8ba0f7afb775baa7ee071c9160a22d57,Custom / Other,yes
info@prodoto.com,Prodoto,https://prodoto.com,https://scribtly.com/ref/045e017ac1a8c626446b5f205bd029bd,Microsoft 365,yes
hello@evolvemedia.com,Evolve,https://evolvemedia.com,https://scribtly.com/ref/88198a5a3c20b82aa443029c87875d35,Custom / Other,yes
support@samantasolutions.com,Samanta,https://samantasolutions.com,https://scribtly.com/ref/c11083135fb0e38f5f9580984d2124a8,Custom / Other,yes
info@milestonebusiness.com,Milestone,https://milestonebusiness.com,https://scribtly.com/ref/305161cd7ef079291b20c095417c5bbc,Google Workspace,yes
info@tenxpr.com,TenXPR,https://tenxpr.com,https://scribtly.com/ref/bf73d7eea2b1f67773fec17cdecadcf8,Google Workspace,yes
info@freerange.com,Free,https://freerange.com,https://scribtly.com/ref/1e3adf8113c32f919c4ee2411fb71972,Google Workspace,yes
info@brucejonesseo.com,Bruce,https://brucejonesseo.com,https://scribtly.com/ref/5130cb84d3f275b0bc0d1c338a023ba7,Custom / Other,yes
info@holisticmarketingllc.com,Holistic,https://holisticmarketingllc.com,https://scribtly.com/ref/5d3bd4a32ca0f5ccd9e75cbbd38cce11,Google Workspace,yes
info@wideout.com,WideOut,https://wideout.com,https://scribtly.com/ref/e80bb79f367a94999465e0d69a4946a7,Google Workspace,yes
welcome@bluecarrot.io,LLC,https://bluecarrot.io,https://scribtly.com/ref/c25b48f394f5fe752bec9bc311cdedfb,Google Workspace,yes
hola@aleare.com.ar,Aleare,https://aleare.com.ar,https://scribtly.com/ref/424d7307931a5aadc1452369daed5bfb,Custom / Other,yes
hello@growthauthority.co.uk,Growth,https://growthauthority.co.uk,https://scribtly.com/ref/45f4b39440d890f1b914f192a0d87050,Google Workspace,yes
info@digitalmules.com,Digital,https://digitalmules.com,https://scribtly.com/ref/64a2c7bf29f170d0bec87e2c98699978,Google Workspace,yes
info@roninpr.co,RONIN,https://roninpr.co,https://scribtly.com/ref/ecf92f91fd5a1f24b1ebfbf547c12b24,Google Workspace,yes
hello@geckoanimation.com,Gecko,https://geckoanimation.com,https://scribtly.com/ref/21144859ba7f7d955555f3512a005e7d,Google Workspace,yes
contact@digiroister.com,Digi,https://digiroister.com,https://scribtly.com/ref/87381118b718f05c1af62d037a4dc8c7,Custom / Other,yes
info@carbonwavemedia.com,Carbon,https://carbonwavemedia.com,https://scribtly.com/ref/48b09a7cc1a6fb245b1bb72856fe27c1,Google Workspace,yes
info@agensa.dk,Agensa,https://agensa.dk,https://scribtly.com/ref/ec3bd0ff6cfd52f8c7f32ccce1c60d33,Google Workspace,yes
richard@chisum-multimedia.com,Chisum,https://chisum-multimedia.com,https://scribtly.com/ref/0a214437e86b11429e3424c493961596,Microsoft 365,yes
info@bluemind.gr,Bluemind.gr,https://bluemind.gr,https://scribtly.com/ref/a604d50452767259e481dcfe4a54a01e,Custom / Other,yes
hello@mileystudios.com,Miley,https://mileystudios.com,https://scribtly.com/ref/bc5776f371b4aeb4098c21e61b1dcdce,Google Workspace,yes
hello@dnaleads.com,DNA,https://dnaleads.com,https://scribtly.com/ref/03654912d67a659409b7fbcd003cc6b0,Custom / Other,yes
info@sagon-phior.com,Sagon-Phior,https://sagon-phior.com,https://scribtly.com/ref/e4583123a2480b60fdb915a891077a72,Google Workspace,yes
info@nextshoot.com,NextShoot,https://nextshoot.com,https://scribtly.com/ref/6126365574b7140273d24d649d3384c6,Custom / Other,yes
hello@rebootonline.com,Reboot,https://rebootonline.com,https://scribtly.com/ref/50f69d1fdd82d991037bc8b207581197,Microsoft 365,yes
info@quantifimedia.com,Quantifi,https://quantifimedia.com,https://scribtly.com/ref/46382eb17d5fdd45ffb852be83145406,Google Workspace,yes
hello@oneninthmedia.com,OneNinth,https://oneninthmedia.com,https://scribtly.com/ref/1984238e609f54c382e801e16b8bda7b,Google Workspace,yes
info@adquantum.com,AdQuantum,https://adquantum.com,https://scribtly.com/ref/d62410083279247b7405743dae684d06,Google Workspace,yes
hello@bl3ndlabs.com,BL3NDlabs,https://bl3ndlabs.com,https://scribtly.com/ref/5182129875ed8f689b4e9c01802ad1aa,Google Workspace,yes
strategy@thinkbastien.com,ThinkBastien,https://thinkbastien.com,https://scribtly.com/ref/5f5de9cf26d3d96e8161c231ebd5dadd,Google Workspace,yes
info@ictconsultingservices.com,E-Zen-i,https://ictconsultingservices.com,https://scribtly.com/ref/3f61ad943357853a1c8af0e0e44a6b7a,Custom / Other,yes
hi@be-agency.eu,BE,https://be-agency.eu,https://scribtly.com/ref/e21317225f64ae20c97f7eadb2ff4869,Google Workspace,yes
info@juceboxlocalmarketingpartners.com,Jucebox,https://juceboxlocalmarketingpartners.com,https://scribtly.com/ref/aa0c38b76a5d2b7fe7b2e2e9c4465481,Google Workspace,yes
contact@udonis.co,Udonis,https://udonis.co,https://scribtly.com/ref/a4651c4c3217cb24fff786fcb813da4f,Google Workspace,yes
info@squaremarketing.it,Square,https://squaremarketing.it,https://scribtly.com/ref/e43893fbfdb5d578bce954ad0dd87843,Google Workspace,yes
info@avalanchecreative.tv,Avalanche,https://avalanchecreative.tv,https://scribtly.com/ref/1f3ac7b8ae729606674f1e9734a8e233,Custom / Other,yes
info@sureshotfilm.com,Sure,https://sureshotfilm.com,https://scribtly.com/ref/ce860cfdee04def181bc593595e1bc99,Google Workspace,yes
info@emereald.digital,Emereald,https://emereald.digital,https://scribtly.com/ref/7e5763b6e6790ec9c7bad1ea0539c254,Custom / Other,yes
info@lncproductions.com,LNC,https://lncproductions.com,https://scribtly.com/ref/879e47edeac56d90da221c42ce8478f9,Google Workspace,yes
hi@forgedigitalmarketing.com,Forge,https://forgedigitalmarketing.com,https://scribtly.com/ref/772c6461db9cd78518dc70ed02319c94,Google Workspace,yes
info@pointwestcreatives.com,Point,https://pointwestcreatives.com,https://scribtly.com/ref/93463da56f46383ca07485317794a2f4,Google Workspace,yes
info@tatam.digital,TATAM,https://tatam.digital,https://scribtly.com/ref/369871c002622d518e81a20d2db97581,Google Workspace,yes
info@bluehouseproductions.com,Blue,https://bluehouseproductions.com,https://scribtly.com/ref/03acee4204ab018671b24199b242f736,Google Workspace,yes
